d,y,U_hat,in_genesis_segment
1.0,0.18871033122723654,0.18639610472562082,1
1.0,0.1896652490794655,0.18638499185332996,1
1.0,0.19062499903653246,0.1863737679422847,1
1.0,0.19158960555000373,0.186362431899142,1
1.0,0.1925590931951762,0.18635098262010322,1
1.0,0.1935334866717033,0.1863394189908195,1
1.0,0.19451281080422464,0.18632773988629722,1
1.0,0.19549709054299808,0.1863159441708023,1
1.0,0.19648635096453562,0.18630403069776405,1
1.0,0.19748061727224206,0.1862919983096779,1
1.0,0.1984799147970574,0.1862798458380078,1
1.0,0.199484268998102,0.18626757210308745,1
1.0,0.20049370546332526,0.18625517591402121,1
1.0,0.2015082499101575,0.18624265606858395,1
1.0,0.20252792818616516,0.18623001135312017,1
1.0,0.2035527662697094,0.1862172405424425,1
1.0,0.20458279027060786,0.18620434239972924,1
1.0,0.2056180264307997,0.18619131567642136,1
1.0,0.20665850112501466,0.1861781591121184,1
1.0,0.20770424086144448,0.18616487143447394,1
1.0,0.2087552722824186,0.1861514513590902,1
1.0,0.20981162216508273,0.18613789758941154,1
1.0,0.21087331742208112,0.18612420881661762,1
1.0,0.21194038510224228,0.18611038371951563,1
1.0,0.21301285239126808,0.1860964209644314,1
1.0,0.214090746612426,0.18608231920510032,1
1.0,0.2151740952272459,0.18606807708255688,1
1.0,0.21626292583621926,0.18605369322502383,1
1.0,0.21735726617950232,0.18603916624780026,1
1.0,0.218457144137623,0.18602449475314903,1
1.0,0.2195625877321911,0.1860096773301833,1
1.0,0.2206736251266122,0.18599471255475253,1
1.0,0.22179028462680545,0.18597959898932695,1
1.0,0.222912594681924,0.18596433518288227,1
1.0,0.22404058388508072,0.18594891967078253,1
1.0,0.22517428097407605,0.18593335097466293,1
1.0,0.22631371483213042,0.18591762760231137,1
1.0,0.22745891448861993,0.18590174804754922,1
1.0,0.22860990911981613,0.18588571079011165,1
1.0,0.22976672804962917,0.1858695142955266,1
1.0,0.23092940075035506,0.1858531570149931,1
1.0,0.23209795684342616,0.18583663738525918,1
1.0,0.23327242610016638,0.18581995382849814,1
1.0,0.23445283844254936,0.1858031047521849,1
1.0,0.2356392239439608,0.18578608854897058,1
1.0,0.23683161282996468,0.18576890359655715,1
1.0,0.2380300354790733,0.18575154825757065,1
1.0,0.23923452242352128,0.18573402087943364,1
1.0,0.24044510435004351,0.18571631979423706,1
1.0,0.24166181210065646,0.18569844331861105,1
1.0,0.24288467667344465,0.18568038975359505,1
1.0,0.2441137292233501,0.18566215738450687,1
1.0,0.24534900106296584,0.1856437444808112,1
1.0,0.24659052366333395,0.18562514929598706,1
1.0,0.24783832865474728,0.1856063700673945,1
1.0,0.24909244782755519,0.18558740501614032,1
1.0,0.2503529131329737,0.1855682523469434,1
1.0,0.251619756683899,0.18554891024799838,1
1.0,0.25289301075572634,0.18552937689083954,1
1.0,0.25417270778717177,0.18550965043020284,1
1.0,0.2554588803810987,0.18548972900388774,1
1.0,0.25675156130534865,0.18546961073261803,1
1.0,0.25805078349357585,0.18544929371990185,1
1.0,0.25935658004608664,0.18542877605189065,1
1.0,0.2606689842306823,0.18540805579723785,1
1.0,0.26198802948350713,0.1853871310069559,1
1.0,0.2633137494098997,0.18536599971427323,1
1.0,0.2646461777852497,0.1853446599344899,1
1.0,0.2659853485558578,0.18532310966483284,1
1.0,0.26733129583980103,0.18530134688430985,1
1.0,0.2686840539278017,0.18527936955356275,1
1.0,0.27004365728410107,0.1852571756147205,1
1.0,0.2714101405473373,0.18523476299125025,1
1.0,0.2727835385314284,0.18521212958780886,1
1.0,0.2741638862264583,0.1851892732900925,1
1.0,0.27555121879956934,0.18516619196468637,1
1.0,0.2769455715958575,0.1851428834589128,1
1.0,0.2783469801392731,0.1851193456006793,1
1.0,0.2797554801335259,0.1850955761983253,1
1.0,0.28117110746299473,0.18507157304046815,1
1.0,0.28259389819364156,0.18504733389584876,1
1.0,0.2840238885739306,0.18502285651317593,1
1.0,0.28546111503575133,0.1849981386209701,1
1.0,0.2869056141953473,0.18497317792740653,1
1.0,0.28835742285424876,0.18494797212015732,1
1.0,0.28981657800020993,0.18492251886623315,1
1.0,0.2912831168081518,0.18489681581182385,1
1.0,0.292757076641109,0.18487086058213836,1
1.0,0.29423849505118177,0.18484465078124415,1
1.0,0.2957274097804928,0.1848181839919056,1
1.0,0.297223858762148,0.18479145777542175,1
1.0,0.2987278801212043,0.1847644696714635,1
1.0,0.30023951217563993,0.1847372171979099,1
1.0,0.30175879343733086,0.18470969785068383,1
1.0,0.30328576261303225,0.18468190910358698,1
1.0,0.3048204586053641,0.18465384840813412,1
1.0,0.3063629205138029,0.1846255131933866,1
1.0,0.3079131876356776,0.18459690086578553,1
1.0,0.3094712994671701,0.18456800880898389,1
1.0,0.31103729570432287,0.1845388343836781,1
1.0,0.31261121624404903,0.1845093749274392,1
1.0,0.31419310118514954,0.18447962775454313,1
1.0,0.31578299082933436,0.1844495901558004,1
1.0,0.3173809256822497,0.1844192593983855,1
1.0,0.31898694645450926,0.18438863272566502,1
1.0,0.32060109406273246,0.18435770735702622,1
1.0,0.32222340963058543,0.18432648048770378,1
1.0,0.32385393448983024,0.18429494928860718,1
1.0,0.325492710181377,0.18426311090614683,1
1.0,0.32713977845634234,0.18423096246205972,1
1.0,0.3287951812771133,0.18419850105323493,1
1.0,0.33045896081841625,0.18416572375153809,1
1.0,0.33213115946839133,0.1841326276036361,1
1.0,0.3338118198296728,0.18409920963082044,1
1.0,0.33550098472047335,0.18406546682883093,1
1.0,0.3371986971756764,0.18403139616767852,1
1.0,0.33890500044793165,0.18399699459146765,1
1.0,0.34061993800875706,0.18396225901821853,1
1.0,0.34234355354964663,0.18392718633968877,1
1.0,0.34407589098318336,0.18389177342119473,1
1.0,0.3458169944441581,0.18385601710143246,1
1.0,0.34756690829069403,0.18381991419229848,1
1.0,0.34932567710537626,0.18378346147871005,1
1.0,0.35109334569638845,0.18374665571842505,1
1.0,0.352869959098654,0.183709493641862,1
1.0,0.3546555625749833,0.18367197195191967,1
1.0,0.35645020161722707,0.18363408732379594,1
1.0,0.3582539219474354,0.1835958364048073,1
1.0,0.3600667695190222,0.18355721581420767,1
1.0,0.36188879051793665,0.1835182221430069,1
1.0,0.36372003136383946,0.18347885195378977,1
1.0,0.365560538711285,0.18343910178053408,1
1.0,0.36741035945091105,0.18339896812842937,1
1.0,0.36926954071063267,0.183358447473695,1
1.0,0.371138129856843,0.18331753626339875,1
1.0,0.3730161744956202,0.1832762309152747,1
1.0,0.37490372247393994,0.18323452781754185,1
1.0,0.37680082188089487,0.18319242332872246,1
1.0,0.37870752104891964,0.18314991377746018,1
1.0,0.38062386855502156,0.18310699546233886,1
1.0,0.38254991322201953,0.18306366465170104,1
1.0,0.3844857041197869,0.18301991758346695,1
1.0,0.3864312905665019,0.18297575046495318,1
1.0,0.38838672212990416,0.18293115947269215,1
1.0,0.3903520486285575,0.18288614075225154,1
1.0,0.39232732013311916,0.18284069041805395,1
1.0,0.3943125869676158,0.18279480455319727,1
1.0,0.39630789971072444,0.1827484792092747,1
1.0,0.3983133091970627,0.18270171040619596,1
1.0,0.4003288665184828,0.18265449413200832,1
1.0,0.4023546230253736,0.1826068263427185,1
1.0,0.4043906303279686,0.1825587029621147,1
1.0,0.4064369402976613,0.18251011988158972,1
1.0,0.40849360506832616,0.18246107295996378,1
1.0,0.4105606770376474,0.18241155802330897,1
1.0,0.4126382088684531,0.18236157086477367,1
1.0,0.41472625349005776,0.18231110724440797,1
1.0,0.4168248640996105,0.18226016288898947,1
1.0,0.4189340941634502,0.18220873349185057,1
1.0,0.4210539974184677,0.18215681471270587,1
1.0,0.423184627873475,0.18210440217748058,1
1.0,0.4253260398105811,0.18205149147814062,1
1.0,0.42747828778657526,0.18199807817252225,1
1.0,0.4296414266343161,0.18194415778416412,1
1.0,0.43181551146412966,0.1818897258021396,1
1.0,0.4340005976652129,0.1818347776808904,1
1.0,0.4361967409070448,0.1817793088400613,1
1.0,0.43840399714080475,0.18172331466433625,1
1.0,0.44062242260079815,0.18166679050327564,1
1.0,0.44285207380588887,0.18160973167115477,1
1.0,0.44509300756093956,0.1815521334468037,1
1.0,0.4473452809582578,0.18149399107344918,1
1.0,0.44960895137905227,0.18143529975855655,1
1.0,0.4518840764948935,0.18137605467367504,1
1.0,0.4541707142691835,0.18131625095428314,1
1.0,0.45646892295863245,0.18125588369963644,1
1.0,0.458778761114743,0.18119494797261698,1
1.0,0.4611002875853018,0.1811334387995843,1
1.0,0.46343356151587933,0.18107135117022832,1
1.0,0.46577864235133537,0.1810086800374242,1
1.0,0.4681355898373354,0.1809454203170893,1
1.0,0.47050446402187124,0.18088156688804152,1
1.0,0.47288532525679156,0.1808171145918608,1
1.0,0.47527823419933934,0.18075205823275173,1
1.0,0.4776832518136972,0.18068639257740884,1
1.0,0.48010043937254054,0.18062011235488437,1
1.0,0.48252985845859875,0.180553212256458,1
1.0,0.4849715709662242,0.18048568693550948,1
1.0,0.4874256391029682,0.180417531007393,1
1.0,0.48989212539116755,0.18034873904931506,1
1.0,0.4923710926695361,0.18027930560021435,1
1.0,0.49486260409476623,0.18020922516064458,1
1.0,0.4973667231431377,0.18013849219266032,1
1.0,0.49988351361213484,0.180067101119705,1
1.0,0.5024130396220721,0.1799950463265029,1
1.0,0.5049553656177277,0.17992232215895335,1
1.0,0.5075105563699845,0.17984892292402843,1
1.0,0.5100786769774821,0.17977484288967382,1
1.0,0.5126597928682736,0.1797000762847129,1
1.0,0.5152539698014931,0.1796246172987543,1
1.0,0.5178612738690315,0.17954846008210276,1
1.0,0.5204817714972196,0.1794715987456737,1
1.0,0.523115529448521,0.1793940273609114,1
1.0,0.5257626148232328,0.1793157399597108,1
1.0,0.5284230950611947,0.17923673053434327,1
1.0,0.5310970379435077,0.1791569930373862,1
1.0,0.5337845115942613,0.1790765213816565,1
1.0,0.5364855844822681,0.17899530944014844,1
1.0,0.539200325422809,0.17891335104597567,1
1.0,0.541928803579386,0.17883063999231713,1
1.0,0.5446710884654842,0.17874717003236792,1
1.0,0.5474272499463436,0.17866293487929427,1
1.0,0.5501973582407373,0.17857792820619323,1
1.0,0.5529814839227629,0.17849214364605723,1
1.0,0.5557796979236385,0.17840557479174307,1
1.0,0.5585920715335105,0.17831821519594604,1
1.0,0.5614186764032705,0.17823005837117933,1
1.0,0.5642595845463794,0.1781410977897579,1
1.0,0.5671148683407033,0.1780513268837883,1
1.0,0.5699846005303574,0.1779607390451633,1
1.0,0.5728688542275575,0.17786932762556226,1
1.0,0.5757677029144856,0.17777708593645697,1
1.0,0.57868122044516,0.17768400724912328,1
1.0,0.581609481047317,0.17759008479465832,1
1.0,0.5845525593243031,0.1774953117640039,1
1.0,0.5875105302569742,0.17739968130797587,1
1.0,0.5904834692056071,0.1773031865372994,1
1.0,0.5934714519118195,0.17720582052265094,1
1.0,0.5964745545004977,0.1771075762947063,1
1.0,0.5994928534817389,0.17700844684419542,1
1.0,0.6025264257527984,0.17690842512196367,1
1.0,0.6055753486000495,0.17680750403904,1
1.0,0.6086396997009526,0.17670567646671198,1
1.0,0.6117195571260337,0.17660293523660797,1
1.0,0.6148149993408738,0.17649927314078628,1
1.0,0.6179261052081082,0.17639468293183186,1
1.0,0.6210529539894343,0.17628915732296033,1
1.0,0.6241956253476331,0.17618268898812933,1
1.0,0.6273541993485973,0.17607527056215821,1
1.0,0.6305287564633713,0.17596689464085483,1
1.0,0.6337193775702018,0.17585755378115098,1
1.0,0.6369261439565981,0.17574724050124543,1
1.0,0.6401491373214029,0.17563594728075566,1
1.0,0.6433884397768745,0.17552366656087767,1
1.0,0.6466441338507769,0.1754103907445546,1
1.0,0.6499163024884849,0.175296112196654,1
1.0,0.6532050290550955,0.17518082324415368,1
1.0,0.6565103973375523,0.175064516176337,1
1.0,0.6598324915467807,0.17494718324499714,1
1.0,0.6631713963198321,0.1748288166646503,1
1.0,0.6665271967220415,0.1747094086127591,1
1.0,0.6698999782491937,0.1745889512299648,1
1.0,0.6732898268297026,0.17446743662032976,1
1.0,0.6766968288267986,0.17434485685159,1
1.0,0.6801210710407308,0.17422120395541693,1
1.0,0.6835626407109776,0.17409646992769032,1
1.0,0.687021625518469,0.17397064672878118,1
1.0,0.690498113587821,0.17384372628384517,1
1.0,0.6939921934895803,0.17371570048312673,1
1.0,0.6975039542424812,0.17358656118227442,1
1.0,0.7010334853157136,0.17345630020266656,1
1.0,0.7045808766312011,0.173324909331749,1
1.0,0.7081462185658941,0.17319238032338335,1
1.0,0.7117296019540708,0.17305870489820754,1
1.0,0.715331118089652,0.1729238747440073,1
1.0,0.7189508587285266,0.17278788151610014,1
1.0,0.7225889160908896,0.1726507168377311,1
1.0,0.7262453828635915,0.17251237230048044,1
1.0,0.7299203522025001,0.17237283946468437,1
1.0,0.7336139177348721,0.17223210985986753,1
1.0,0.7373261735617409,0.17209017498518886,1
1.0,0.7410572142603127,0.17194702630989972,1
1.0,0.744807134886376,0.17180265527381575,1
1.0,0.7485760309767234,0.17165705328780126,1
1.0,0.7523639985515861,0.1715102117342677,1
1.0,0.7561711341170796,0.171362121967685,1
1.0,0.7599975346676632,0.1712127753151074,1
1.0,0.763843297688609,0.17106216307671257,1
1.0,0.7677085211584888,0.17091027652635518,1
1.0,0.7715933035516678,0.17075710691213478,1
1.0,0.7754977438408143,0.17060264545697776,1
1.0,0.7794219414994213,0.17044688335923455,1
1.0,0.7833659965043406,0.1702898117932909,1
1.0,0.7873300093383299,0.1701314219101949,1
1.0,0.7913140809926131,0.16997170483829852,1
1.0,0.7953183129694522,0.1698106516839149,1
1.0,0.7993428072847351,0.16964825353199098,1
1.0,0.803387666470573,0.1694845014467959,1
1.0,0.8074529935779137,0.16931938647262515,1
1.0,0.8115388921791662,0.16915289963452096,1
1.0,0.8156454663708401,0.1689850319390087,1
1.0,0.8197728207761973,0.16881577437484988,1
1.0,0.8239210605479177,0.16864511791381168,1
1.0,0.8280902913707773,0.16847305351145297,1
1.0,0.8322806194643423,0.16829957210792784,1
1.0,0.8364921515856741,0.16812466462880543,1
1.0,0.8407249950320497,0.16794832198590795,1
1.0,0.8449792576436949,0.16777053507816525,1
1.0,0.8492550478065319,0.1675912947924878,1
1.0,0.853552474454941,0.16741059200465658,1
1.0,0.8578716470745356,0.1672284175802322,1
1.0,0.8622126757049506,0.16704476237548088,1
1.0,0.8665756709426482,0.16685961723831916,1
1.0,0.8709607439437336,0.16667297300927764,1
1.0,0.8753680064267876,0.16648482052248242,1
1.0,0.8797975706757128,0.16629515060665614,1
1.0,0.8842495495425946,0.1661039540861374,1
1.0,0.8887240564505755,0.1659112217819196,1
1.0,0.8932212053967462,0.1657169445127092,1
1.0,0.8977411109550473,0.16552111309600276,1
1.0,0.9022838882791916,0.16532371834918455,1
1.0,0.9068496531055955,0.16512475109064292,1
1.0,0.9114385217563289,0.16492420214090742,1
1.0,0.9160506111420779,0.1647220623238052,1
1.0,0.9206860387651234,0.1645183224676384,1
1.0,0.9253449227223357,0.16431297340638104,1
1.0,0.9300273817081819,0.1641060059808971,1
1.0,0.9347335350177514,0.16389741104017888,1
1.0,0.9394635025497924,0.16368717944260608,1
1.0,0.9442174048097703,0.16347530205722602,1
1.0,0.9489953629129355,0.16326176976505455,1
1.0,0.9537974985874093,0.16304657346039853,1
1.0,0.9586239341772853,0.16282970405219904,1
1.0,0.9634747926457471,0.16261115246539667,1
1.0,0.9683501975781996,0.16239090964231767,1
1.0,0.9732502731854195,0.1621689665440821,1
1.0,0.9781751443067168,0.16194531415203386,1
1.0,0.983124936413119,0.1617199434691919,1
1.0,0.9880997756105655,0.16149284552172433,1
1.0,0.9930997886431205,0.16126401136044374,1
1.0,0.9981251028962029,0.16103343206232515,1
1.0,1.0031758463998308,0.160801098732046,1
1.0,1.0082521478318844,0.16056700250354877,1
1.0,1.0133541365213827,0.16033113454162534,1
1.0,1.0184819424517804,0.16009348604352447,1
1.0,1.023635696264278,0.1598540482405817,1
1.0,1.0288155292611505,0.15961281239987157,1
1.0,1.034021573409094,0.1593697698258828,1
1.0,1.0392539613425837,0.15912491186221614,1
1.0,1.0445128263672585,0.15887822989330497,1
1.0,1.0497983024633137,0.15862971534615872,1
1.0,1.0551105242889156,0.15837935969212905,1
1.0,1.0604496271836317,0.1581271544486992,1
1.0,1.0658157471718788,0.15787309118129617,1
1.0,1.071209020966389,0.15761716150512556,1
1.0,1.076629585971692,0.1573593570870297,1
1.0,1.0820775802876166,0.1570996696473684,1
1.0,1.0875531427128085,0.1568380909619234,1
1.0,1.0930564127482663,0.15657461286382457,1
1.0,1.0985875306008963,0.15630922724550014,1
1.0,1.1041466371870836,0.15604192606064946,1
1.0,1.1097338741362832,0.15577270132623822,1
1.0,1.1153493837946278,0.15550154512451728,1
1.0,1.1209933092285553,0.1552284496050635,1
1.0,1.1266657942284495,0.1549534069868444,1
1.0,1.1323669833123104,0.15467640956030393,1
1.0,1.1380970217294308,0.15439744968947253,1
1.0,1.1438560554640989,0.15411651981409827,1
1.0,1.149644231239317,0.15383361245180172,1
1.0,1.1554616965205395,0.153548720200252,1
1.0,1.1613085995194306,0.15326183573936597,1
1.0,1.1671850891976387,0.1529729518335289,1
1.0,1.1730913152705937,0.15268206133383758,1
1.0,1.1790274282113196,0.152389157180365,1
1.0,1.1849935792542683,0.152094232404447,1
1.0,1.1909899203991738,0.1517972801309902,1
1.0,1.197016604414923,0.15149829358080144,1
1.0,1.2030737848434492,0.15119726607293862,1
1.0,1.209161616003643,0.15089419102708207,1
1.0,1.2152802529952857,0.15058906196592745,1
1.0,1.2214298517029958,0.15028187251759864,1
1.0,1.227610568800207,0.14997261641808138,1
1.0,1.233822561753156,0.14966128751367688,1
1.0,1.240065988824895,0.1493478797634755,1
1.0,1.2463410090793237,0.14903238724185008,1
1.0,1.2526477823852418,0.14871480414096852,1
1.0,1.2589864694204222,0.14839512477332562,1
1.0,1.2653572316757045,0.14807334357429386,1
1.0,1.2717602314591088,0.14774945510469217,1
1.0,1.2781956318999717,0.14742345405337362,1
1.0,1.2846635969531017,0.14709533523983057,1
1.0,1.2911642914029569,0.14676509361681717,1
1.0,1.2976978808678419,0.14643272427298962,1
1.0,1.304264531804129,0.1460982224355624,1
1.0,1.3108644115104982,0.14576158347298188,1
1.0,1.3174976881321985,0.1454228028976151,1
1.0,1.3241645306653353,0.1450818763684545,1
1.0,1.3308651089611687,0.1447387996938381,1
1.0,1.337599593730449,0.14439356883418356,1
1.0,1.3443681565477614,0.14404617990473761,1
1.0,1.3511709698558987,0.14369662917833842,1
1.0,1.3580082069702528,0.14334491308819178,1
1.0,1.3648800420832323,0.14299102823065954,1
1.0,1.3717866502686997,0.14263497136806125,1
1.0,1.3787282074864313,0.1422767394314867,1
1.0,1.3857048905866007,0.14191632952361988,1
1.0,1.3927168773142842,0.14155373892157422,1
1.0,1.399764346313989,0.1411889650797369,1
1.0,1.4068474771342052,0.14082200563262331,1
1.0,1.4139664502319793,0.1404528583977405,1
1.0,1.4211214469775124,0.14008152137845814,1
1.0,1.4283126496587804,0.13970799276688783,1
1.0,1.4355402414861804,0.1393322709467689,1
1.0,1.4428044065971914,0.13895435449636093,1
1.0,1.4501053300610756,0.1385742421913412,1
1.0,1.4574431978835862,0.1381919330077073,1
1.0,1.4648181970117096,0.1378074261246843,1
